timestamp,origin,destination,distance_m,duration_s
2026-05-14 16:27:01.601789,District 5,District 3,4436.2,365.6
2026-05-14 16:27:03.460369,District 1,Hang Xanh,4098.1,330.8
2026-05-14 16:27:05.460568,Hang Xanh,Thu Thiem Tunnel,7172.3,611.9
2026-05-14 16:27:07.317705,VNU HCM,Eastern Bus Station,16814.2,961.3
2026-05-14 16:27:09.140638,Thu Thiem Tunnel,Eastern Bus Station,8277.9,579.6
2026-05-14 16:27:11.113110,VNU HCM,District 1,20246.6,1362
2026-05-14 16:27:13.374226,District 1,District 5,4868.2,397.4
2026-05-14 16:27:15.415039,Pham Van Dong,Tan Son Nhat Airport,9751,723.3
2026-05-14 16:27:17.260828,Thu Thiem Tunnel,Pham Van Dong,8970,655
2026-05-14 16:27:19.712792,District 5,Pham Van Dong,10883.1,780.3
2026-05-14 16:27:21.564895,Eastern Bus Station,Thu Thiem Tunnel,10200,732.6
2026-05-14 16:27:23.431876,Thu Thiem Tunnel,Hang Xanh,5777.9,453.5
2026-05-14 16:27:25.282113,Landmark 81,VNU HCM,16249.7,1090.9
2026-05-14 16:27:27.159018,Tan Son Nhat Airport,District 1,8186.2,710.6
2026-05-14 16:27:28.995261,Eastern Bus Station,District 5,12306.3,788.5
2026-05-14 16:27:30.867124,District 3,Saigon Bridge,6423.7,467.7
2026-05-14 16:27:32.654784,Ben Thanh Market,Eastern Bus Station,7355.2,504.3
2026-05-14 16:27:34.541652,High Tech Park,District 3,20245.9,1319.8
2026-05-14 16:27:36.420390,Pham Van Dong,Landmark 81,7031.6,548.7
2026-05-14 16:27:38.264928,Pham Van Dong,Binh Thanh,4086.2,286.9
2026-05-14 16:27:40.165141,District 1,Pham Van Dong,7290.2,532.3
2026-05-14 16:27:42.039897,VNU HCM,District 1,20246.6,1362
2026-05-14 16:27:43.883062,Pham Van Dong,District 3,9714.3,671.6
2026-05-14 16:27:45.714162,Hang Xanh,Thu Duc,8062.8,517.1
2026-05-14 16:27:47.561988,Pham Van Dong,Hang Xanh,5327.8,385.9
2026-05-14 16:27:49.370635,Landmark 81,Suoi Tien,13521.8,861.4
2026-05-14 16:27:51.222889,Tan Son Nhat Airport,District 3,5361.2,549.8
2026-05-14 16:27:53.064932,Binh Thanh,Thu Thiem Tunnel,7274.8,560.2
2026-05-14 16:27:54.938860,High Tech Park,District 5,23360.5,1503.2
2026-05-14 16:27:56.764987,Hang Xanh,District 5,9278.6,667.8
2026-05-14 16:27:58.633006,District 5,District 3,4436.2,365.6
2026-05-14 16:28:00.555342,Hang Xanh,Pham Van Dong,3335,246.4
2026-05-14 16:28:02.402048,High Tech Park,VNU HCM,7746.7,584
2026-05-14 16:28:04.229875,District 1,Suoi Tien,17120.6,1110
2026-05-14 16:28:06.064835,District 1,Suoi Tien,17120.6,1110
2026-05-14 16:28:07.903002,Linh Trung,Hang Xanh,15433.2,896.1
2026-05-14 16:28:09.744060,Tan Son Nhat Airport,Ben Thanh Market,8221,740.5
2026-05-14 16:28:11.581966,District 3,Saigon Bridge,6423.7,467.7
2026-05-14 16:28:13.418221,Linh Trung,Pham Van Dong,13250.9,773.6
2026-05-14 16:28:15.264833,Hang Xanh,Eastern Bus Station,2642.9,171
2026-05-14 16:28:17.135264,District 1,Eastern Bus Station,6598.1,456.9
2026-05-14 16:28:19.012020,Eastern Bus Station,Thu Thiem Tunnel,10200,732.6
2026-05-14 16:28:20.891968,District 5,Saigon Bridge,9130.6,671.7
2026-05-14 16:28:22.727277,Ben Thanh Market,VNU HCM,21104.5,1394.7
2026-05-14 16:28:24.727707,Eastern Bus Station,Tan Son Nhat Airport,9586.3,679.4
2026-05-14 16:28:26.658230,High Tech Park,Suoi Tien,5018.7,354.5
2026-05-14 16:28:28.736149,Thu Thiem Tunnel,Eastern Bus Station,8277.9,579.6
2026-05-14 16:28:30.625700,High Tech Park,Saigon Bridge,14451.5,887
2026-05-14 16:28:32.476081,Linh Trung,Hang Xanh,15433.2,896.1
2026-05-14 16:28:34.324137,Thu Thiem Tunnel,Hang Xanh,5777.9,453.5
2026-05-14 16:28:36.235094,Pham Van Dong,Linh Trung,11279.3,809.9
2026-05-14 16:28:38.073150,Hang Xanh,Pham Van Dong,3335,246.4
2026-05-14 16:28:39.964926,High Tech Park,Ben Thanh Market,19352.2,1269.7
2026-05-14 16:28:42.089136,Saigon Bridge,Landmark 81,1078.4,138.2
2026-05-14 16:28:43.986707,Saigon Bridge,Linh Trung,14370.7,979.3
2026-05-14 16:28:45.905907,Saigon Bridge,Suoi Tien,13726.9,824.4
2026-05-14 16:28:47.747659,Hang Xanh,Thu Thiem Tunnel,7172.3,611.9
2026-05-14 16:28:49.650551,Pham Van Dong,Saigon Bridge,6174.9,475
2026-05-14 16:28:51.499358,Tan Son Nhat Airport,Binh Thanh,8669.7,771.7
2026-05-14 16:28:53.382772,VNU HCM,Linh Trung,5596,550.8
2026-05-14 16:28:55.295204,Linh Trung,Saigon Bridge,16280.3,987.9
2026-05-14 16:28:57.136853,High Tech Park,Eastern Bus Station,16815.5,934.9
2026-05-14 16:28:59.005733,High Tech Park,VNU HCM,7746.7,584
2026-05-14 16:29:00.875884,VNU HCM,High Tech Park,7795.2,617.6
2026-05-14 16:29:02.798903,Suoi Tien,District 3,22677.6,1316.4
2026-05-14 16:29:04.668075,Binh Thanh,Pham Van Dong,4452.1,306.4
2026-05-14 16:29:06.600038,Eastern Bus Station,Hang Xanh,4185.3,277.3
2026-05-14 16:29:08.588903,Pham Van Dong,Eastern Bus Station,3860,264.4
2026-05-14 16:29:10.474987,Hang Xanh,District 5,9278.6,667.8
2026-05-14 16:29:12.334813,VNU HCM,Thu Duc,8855.3,691.6
2026-05-14 16:29:14.200896,District 1,District 5,4868.2,397.4
2026-05-14 16:29:16.042240,District 3,VNU HCM,21233.4,1391.3
2026-05-14 16:29:17.886250,Hang Xanh,VNU HCM,19798.6,1109.1
2026-05-14 16:29:19.745789,Hang Xanh,Pham Van Dong,3335,246.4
2026-05-14 16:29:21.612686,Thu Duc,Linh Trung,6943.1,520.4
2026-05-14 16:29:23.457228,District 1,Hang Xanh,4098.1,330.8
2026-05-14 16:29:25.311778,Landmark 81,Hang Xanh,3071.9,296.4
2026-05-14 16:29:27.165237,District 1,Ben Thanh Market,770.5,85.5
2026-05-14 16:29:29.011786,Suoi Tien,District 3,22677.6,1316.4
2026-05-14 16:29:30.839400,Binh Thanh,High Tech Park,16529.1,1027.2
2026-05-14 16:29:32.695362,Landmark 81,District 5,9386.9,799.1
2026-05-14 16:29:34.526849,VNU HCM,Thu Thiem Tunnel,21024.4,1421
2026-05-14 16:29:36.372921,District 5,Tan Son Nhat Airport,8237.3,670.7
2026-05-14 16:29:38.228164,Eastern Bus Station,Thu Thiem Tunnel,10200,732.6
2026-05-14 16:29:40.073790,Ben Thanh Market,District 1,1502.8,173.1
2026-05-14 16:29:41.972118,Saigon Bridge,Pham Van Dong,4852,348.9
2026-05-14 16:29:43.826013,District 5,District 3,4436.2,365.6
2026-05-14 16:29:45.656109,Landmark 81,High Tech Park,14857.1,974.7
2026-05-14 16:29:47.472220,Binh Thanh,District 1,4851.6,361.7
2026-05-14 16:29:49.345249,District 5,VNU HCM,23940.3,1595.3
2026-05-14 16:29:51.225853,District 3,District 5,4479.7,346.9
2026-05-14 16:29:53.059455,VNU HCM,Eastern Bus Station,16814.2,961.3
2026-05-14 16:29:54.867277,District 1,Landmark 81,4579.7,422.4
2026-05-14 16:29:56.692623,Suoi Tien,Ben Thanh Market,19040,1294.2
2026-05-14 16:29:58.489862,Tan Son Nhat Airport,Thu Duc,14349.5,1063.7
2026-05-14 16:30:00.360754,Eastern Bus Station,Suoi Tien,14427.7,708.6
2026-05-14 16:30:02.206223,Pham Van Dong,Eastern Bus Station,3860,264.4
2026-05-14 16:30:04.058859,VNU HCM,District 3,21598.9,1460.1
2026-05-14 16:30:05.957749,Eastern Bus Station,Linh Trung,13076.3,725.5
2026-05-14 16:30:07.839934,High Tech Park,Tan Son Nhat Airport,21205.5,1475.1
2026-05-14 16:30:09.729146,Thu Thiem Tunnel,Saigon Bridge,5330.6,408.3
2026-05-14 16:30:11.675889,Tan Son Nhat Airport,Binh Thanh,8669.7,771.7
2026-05-14 16:30:13.572004,Binh Thanh,High Tech Park,16529.1,1027.2
2026-05-14 16:30:15.495678,District 1,Hang Xanh,4098.1,330.8
2026-05-14 16:30:17.352284,High Tech Park,Thu Thiem Tunnel,19671.4,1280.7
2026-05-14 16:30:19.175117,High Tech Park,Binh Thanh,18448.3,1033.8
2026-05-14 16:30:21.042240,Thu Duc,VNU HCM,8960.1,700.2
2026-05-14 16:30:22.875835,High Tech Park,District 5,23360.5,1503.2
2026-05-14 16:30:24.732304,Hang Xanh,District 5,9278.6,667.8
2026-05-14 16:30:26.551986,Saigon Bridge,Hang Xanh,1660,147.4
2026-05-14 16:30:28.397795,VNU HCM,High Tech Park,7795.2,617.6
2026-05-14 16:30:30.314690,Linh Trung,Suoi Tien,5419.5,440.6
2026-05-14 16:30:32.116689,District 5,VNU HCM,23940.3,1595.3
2026-05-14 16:30:34.006329,Thu Duc,Saigon Bridge,10364.1,706.7
2026-05-14 16:30:35.941954,Eastern Bus Station,Hang Xanh,4185.3,277.3
2026-05-14 16:30:37.815466,Tan Son Nhat Airport,Ben Thanh Market,8221,740.5
2026-05-14 16:30:39.670845,Ben Thanh Market,Hang Xanh,4855.2,378.2
2026-05-14 16:30:41.530989,Linh Trung,Eastern Bus Station,12558.8,698.2
2026-05-14 16:30:43.372669,Landmark 81,Thu Thiem Tunnel,6918.9,616
2026-05-14 16:30:45.229965,Eastern Bus Station,Landmark 81,5889,440.1
2026-05-14 16:30:47.042390,High Tech Park,Thu Thiem Tunnel,19671.4,1280.7
2026-05-14 16:30:48.892526,Saigon Bridge,Landmark 81,1078.4,138.2
2026-05-14 16:30:50.745851,Pham Van Dong,Saigon Bridge,6174.9,475
2026-05-14 16:30:52.632183,Suoi Tien,High Tech Park,6130.1,501.8
2026-05-14 16:30:54.502059,Eastern Bus Station,Ben Thanh Market,8472.9,595.9
2026-05-14 16:30:56.744195,High Tech Park,Eastern Bus Station,16815.5,934.9
2026-05-14 16:30:58.583527,District 5,High Tech Park,22547.7,1479.1
2026-05-14 16:31:00.540953,District 5,Landmark 81,8982.3,719.6
2026-05-14 16:31:02.425234,Binh Thanh,District 5,9381.1,616.1
2026-05-14 16:31:04.361123,District 5,Eastern Bus Station,10191,704.9
2026-05-14 16:31:06.206304,Tan Son Nhat Airport,Ben Thanh Market,8221,740.5
2026-05-14 16:31:08.026418,District 5,Landmark 81,8982.3,719.6
2026-05-14 16:31:09.849555,Linh Trung,VNU HCM,8147.5,670.1
2026-05-14 16:31:11.702322,Ben Thanh Market,Pham Van Dong,8047.3,579.7
2026-05-14 16:31:13.547608,Landmark 81,Binh Thanh,5481.6,420.9
2026-05-14 16:31:15.352120,Saigon Bridge,Ben Thanh Market,5718.6,454.5
2026-05-14 16:31:17.212149,District 3,Thu Thiem Tunnel,4765.6,375.8
2026-05-14 16:31:19.078325,Thu Thiem Tunnel,Landmark 81,4899.5,433.1
2026-05-14 16:31:20.922112,Saigon Bridge,Thu Duc,9579.8,619.6
2026-05-14 16:31:22.777114,VNU HCM,Ben Thanh Market,20705.1,1410
2026-05-14 16:31:24.649616,High Tech Park,Binh Thanh,18448.3,1033.8
2026-05-14 16:31:26.457900,VNU HCM,Eastern Bus Station,16814.2,961.3
2026-05-14 16:31:28.308024,Hang Xanh,Binh Thanh,2552.6,169.4
2026-05-14 16:31:30.226125,VNU HCM,Hang Xanh,16884,1116.7
2026-05-14 16:31:32.110894,Tan Son Nhat Airport,Suoi Tien,23381.9,1450.3
2026-05-14 16:31:34.097083,Saigon Bridge,Eastern Bus Station,4159.9,273.5
2026-05-14 16:31:36.003344,Ben Thanh Market,Thu Duc,12775.1,850.4
2026-05-14 16:31:37.904003,Linh Trung,District 3,20439.7,1223.9
2026-05-14 16:31:39.764612,Saigon Bridge,Linh Trung,14370.7,979.3
2026-05-14 16:31:41.739045,High Tech Park,District 1,18893.6,1221.7
2026-05-14 16:31:43.636459,Suoi Tien,District 3,22677.6,1316.4
2026-05-14 16:31:45.501332,Landmark 81,Tan Son Nhat Airport,10350.4,853.9
2026-05-14 16:31:47.365485,District 5,Ben Thanh Market,4909.9,378
2026-05-14 16:31:49.272322,Saigon Bridge,Binh Thanh,4069.6,271.9
2026-05-14 16:31:51.116782,District 1,Eastern Bus Station,6598.1,456.9
2026-05-14 16:31:52.973375,Landmark 81,District 5,9386.9,799.1
2026-05-14 16:31:54.887167,Suoi Tien,High Tech Park,6130.1,501.8
2026-05-14 16:31:56.734295,District 1,Ben Thanh Market,770.5,85.5
2026-05-14 16:31:58.666185,Linh Trung,High Tech Park,7963.2,643
2026-05-14 16:32:00.614186,Thu Duc,Pham Van Dong,4964.4,378.4
2026-05-14 16:32:03.567607,District 1,Ben Thanh Market,770.5,85.5
2026-05-14 16:32:05.561071,Binh Thanh,Saigon Bridge,3112.1,219.8
2026-05-14 16:32:07.543602,Pham Van Dong,District 5,12532.1,864.3
2026-05-14 16:32:09.442051,District 3,VNU HCM,21233.4,1391.3
2026-05-14 16:32:11.282310,Eastern Bus Station,Saigon Bridge,5032.4,369.1
2026-05-14 16:32:13.161268,High Tech Park,Binh Thanh,18448.3,1033.8
2026-05-14 16:32:15.073036,Eastern Bus Station,Saigon Bridge,5032.4,369.1
2026-05-14 16:32:16.925568,Landmark 81,District 5,9386.9,799.1
2026-05-14 16:32:18.732752,Binh Thanh,District 5,9381.1,616.1
2026-05-14 16:32:20.597093,District 1,Hang Xanh,4098.1,330.8
2026-05-14 16:32:22.457211,District 5,Eastern Bus Station,10191,704.9
2026-05-14 16:32:24.493044,Binh Thanh,Hang Xanh,1260.1,104.9
2026-05-14 16:32:26.449485,Landmark 81,Ben Thanh Market,5840.4,519
2026-05-14 16:32:28.302565,Tan Son Nhat Airport,Thu Thiem Tunnel,10041.6,867.2
2026-05-14 16:32:30.143611,Linh Trung,District 1,19024.7,1152.9
2026-05-14 16:32:32.054261,High Tech Park,Landmark 81,15002.5,961.4
2026-05-14 16:32:33.882125,Linh Trung,Thu Duc,6037.4,475
2026-05-14 16:32:35.756821,District 1,VNU HCM,19848.6,1339.5
2026-05-14 16:32:37.635258,Eastern Bus Station,High Tech Park,16971.4,911
2026-05-14 16:32:39.487629,High Tech Park,Linh Trung,5597.3,524.4
2026-05-14 16:32:41.382570,Landmark 81,Suoi Tien,13521.8,861.4
2026-05-14 16:32:43.268175,Tan Son Nhat Airport,Saigon Bridge,10073.7,815.6
2026-05-14 16:32:45.114283,Landmark 81,High Tech Park,14857.1,974.7
2026-05-14 16:32:47.011225,Ben Thanh Market,Linh Trung,20431.4,1229.8
2026-05-14 16:32:48.846530,High Tech Park,Linh Trung,5597.3,524.4
2026-05-14 16:32:50.770853,District 1,Tan Son Nhat Airport,7654.6,653.2
2026-05-14 16:32:52.622198,Landmark 81,VNU HCM,16249.7,1090.9
2026-05-14 16:32:54.567838,Hang Xanh,Linh Trung,15719.2,896.5
2026-05-14 16:32:56.398738,Pham Van Dong,Thu Thiem Tunnel,11342.5,841.2
2026-05-14 16:32:58.245279,Thu Duc,Hang Xanh,9517,617.6
2026-05-14 16:33:00.105625,Suoi Tien,Ben Thanh Market,19040,1294.2
2026-05-14 16:33:02.187627,Eastern Bus Station,Tan Son Nhat Airport,9586.3,679.4
2026-05-14 16:33:04.195907,Saigon Bridge,Thu Thiem Tunnel,7102.5,574.6
2026-05-14 16:33:06.071427,VNU HCM,District 5,24713.5,1643.5
2026-05-14 16:33:07.999592,Thu Duc,Eastern Bus Station,8049.2,496.1
2026-05-14 16:33:09.895436,Binh Thanh,Pham Van Dong,4452.1,306.4
2026-05-14 16:33:11.724261,High Tech Park,Eastern Bus Station,16815.5,934.9
2026-05-14 16:33:13.573129,Saigon Bridge,District 3,6374.8,490.8
2026-05-14 16:33:15.458619,Landmark 81,Saigon Bridge,1412,149
2026-05-14 16:33:17.302598,District 1,Tan Son Nhat Airport,7654.6,653.2
2026-05-14 16:33:19.225369,VNU HCM,Hang Xanh,16884,1116.7
2026-05-14 16:33:21.145666,Landmark 81,Saigon Bridge,1412,149
2026-05-14 16:33:22.984453,Eastern Bus Station,Linh Trung,13076.3,725.5
2026-05-14 16:33:24.856479,Saigon Bridge,Tan Son Nhat Airport,8938.4,704.9
2026-05-14 16:33:26.870694,Saigon Bridge,Binh Thanh,4069.6,271.9
2026-05-14 16:33:28.874801,High Tech Park,Ben Thanh Market,19352.2,1269.7
2026-05-14 16:33:30.794285,Thu Duc,District 3,13903.5,903.3
2026-05-14 16:33:32.651309,Saigon Bridge,Binh Thanh,4069.6,271.9
2026-05-14 16:33:34.480566,Pham Van Dong,Suoi Tien,10568.3,760.2
2026-05-14 16:33:36.390066,Saigon Bridge,Ben Thanh Market,5718.6,454.5
2026-05-14 16:33:38.270757,Eastern Bus Station,Pham Van Dong,2003,154.8
2026-05-14 16:33:40.111292,District 5,Pham Van Dong,10883.1,780.3
2026-05-14 16:33:42.079,Tan Son Nhat Airport,Linh Trung,22030.4,1467.2
2026-05-14 16:33:43.954626,Hang Xanh,District 1,4749.1,413.4
2026-05-14 16:33:45.775808,High Tech Park,Eastern Bus Station,16815.5,934.9
2026-05-14 16:33:47.634271,VNU HCM,High Tech Park,7795.2,617.6
2026-05-14 16:33:49.488885,VNU HCM,Linh Trung,5596,550.8
2026-05-14 16:33:51.342371,Eastern Bus Station,District 3,9191.7,605.1
2026-05-14 16:33:53.172776,High Tech Park,Hang Xanh,15531.1,976.4
2026-05-14 16:33:55.015912,Saigon Bridge,District 1,5022.5,392.7
2026-05-14 16:33:56.821336,Pham Van Dong,Eastern Bus Station,3860,264.4
2026-05-14 16:33:58.613760,Suoi Tien,High Tech Park,6130.1,501.8
2026-05-14 16:34:00.422319,District 3,Saigon Bridge,6423.7,467.7
2026-05-14 16:34:02.267716,Binh Thanh,District 5,9381.1,616.1
2026-05-14 16:34:04.134709,District 1,Eastern Bus Station,6598.1,456.9
2026-05-14 16:34:05.971425,High Tech Park,Eastern Bus Station,16815.5,934.9
2026-05-14 16:34:07.816631,Thu Duc,Thu Thiem Tunnel,15531.8,1072.9
2026-05-14 16:34:09.632510,Tan Son Nhat Airport,Saigon Bridge,10073.7,815.6
2026-05-14 16:34:11.478672,Suoi Tien,Thu Thiem Tunnel,19359.3,1305.2
2026-05-14 16:34:13.283726,District 1,Pham Van Dong,7290.2,532.3
2026-05-14 16:34:15.098455,District 3,VNU HCM,21233.4,1391.3
2026-05-14 16:34:16.922473,District 5,District 1,5848.2,458.1
2026-05-14 16:34:18.772317,VNU HCM,Suoi Tien,5565.7,465.8
2026-05-14 16:34:20.585643,Binh Thanh,District 3,6266.5,432.7
2026-05-14 16:34:22.464410,High Tech Park,District 5,23360.5,1503.2
2026-05-14 16:34:24.289837,Tan Son Nhat Airport,Landmark 81,9925.4,863.5
2026-05-14 16:34:26.122617,Saigon Bridge,Thu Duc,9579.8,619.6
2026-05-14 16:34:28.015909,Binh Thanh,Landmark 81,2963.8,267.7
2026-05-14 16:34:29.852544,Saigon Bridge,Linh Trung,14370.7,979.3
2026-05-14 16:34:31.719779,Pham Van Dong,Ben Thanh Market,9615.4,704.5
2026-05-14 16:34:33.547530,Hang Xanh,Suoi Tien,17070.6,879.6
2026-05-14 16:34:35.401706,Thu Thiem Tunnel,Eastern Bus Station,8277.9,579.6
2026-05-14 16:34:37.294834,District 3,Saigon Bridge,6423.7,467.7
2026-05-14 16:34:39.127424,District 1,Binh Thanh,6507.8,455.3
2026-05-14 16:34:40.947619,Eastern Bus Station,Thu Duc,6730.8,425.5
2026-05-14 16:34:42.802492,Ben Thanh Market,Pham Van Dong,8047.3,579.7
2026-05-14 16:34:44.623666,High Tech Park,Pham Van Dong,12229.7,898.5
2026-05-14 16:34:46.468534,Pham Van Dong,Thu Duc,4798,336.3
2026-05-14 16:34:48.318636,Linh Trung,VNU HCM,8147.5,670.1
2026-05-14 16:34:50.174882,Thu Thiem Tunnel,Thu Duc,13543.8,892.4
2026-05-14 16:34:52.134759,Binh Thanh,Hang Xanh,1260.1,104.9
2026-05-14 16:34:54.108998,Thu Duc,Landmark 81,11220.8,780.4
2026-05-14 16:34:56.154769,Linh Trung,District 5,23554.3,1407.3
2026-05-14 16:34:57.997582,Pham Van Dong,Thu Thiem Tunnel,11342.5,841.2
2026-05-14 16:34:59.855760,Pham Van Dong,Suoi Tien,10568.3,760.2
2026-05-14 16:35:01.681263,Linh Trung,Eastern Bus Station,12558.8,698.2
2026-05-14 16:35:03.548771,Linh Trung,District 1,19024.7,1152.9
2026-05-14 16:35:05.407033,District 5,Thu Duc,15610.9,1051
2026-05-14 16:35:07.318978,District 3,District 5,4479.7,346.9
2026-05-14 16:35:09.178839,Ben Thanh Market,High Tech Park,19711.9,1278.5
2026-05-14 16:35:11.037585,Tan Son Nhat Airport,Thu Duc,14349.5,1063.7
2026-05-14 16:35:12.880011,Thu Thiem Tunnel,Eastern Bus Station,8277.9,579.6
2026-05-14 16:35:14.708084,District 5,Linh Trung,23267.2,1430.4
2026-05-14 16:35:16.561502,District 1,Hang Xanh,4098.1,330.8
2026-05-14 16:35:18.420068,Ben Thanh Market,Thu Duc,12775.1,850.4
2026-05-14 16:35:20.284157,High Tech Park,Ben Thanh Market,19352.2,1269.7
2026-05-14 16:35:22.138069,Tan Son Nhat Airport,Thu Thiem Tunnel,10041.6,867.2
2026-05-14 16:35:23.965120,Thu Duc,District 3,13903.5,903.3
2026-05-14 16:35:25.825959,Ben Thanh Market,District 3,3107.9,266.3
2026-05-14 16:35:27.671205,District 3,Tan Son Nhat Airport,5138.1,499.9
2026-05-14 16:35:29.496627,Pham Van Dong,VNU HCM,13296.3,989.7
2026-05-14 16:35:31.341885,District 1,District 3,3560.6,309.5
2026-05-14 16:35:33.202488,High Tech Park,District 5,23360.5,1503.2
2026-05-14 16:35:35.006735,Eastern Bus Station,District 5,12306.3,788.5
2026-05-14 16:35:36.871498,Landmark 81,Eastern Bus Station,5571.9,422.5
2026-05-14 16:35:38.772555,Suoi Tien,Binh Thanh,16429.6,889.6
2026-05-14 16:35:40.615611,Ben Thanh Market,Suoi Tien,18376.6,1165.2
2026-05-14 16:35:42.517776,District 5,Landmark 81,8982.3,719.6
2026-05-14 16:35:45.174744,High Tech Park,District 5,23360.5,1503.2
2026-05-14 16:35:47.083361,Pham Van Dong,Thu Duc,4798,336.3
2026-05-14 16:35:48.921530,Pham Van Dong,Ben Thanh Market,9615.4,704.5
2026-05-14 16:35:50.803937,District 3,Eastern Bus Station,7484,500.9
2026-05-14 16:35:52.684754,Hang Xanh,Pham Van Dong,3335,246.4
2026-05-14 16:35:54.585255,VNU HCM,Saigon Bridge,15804.4,1027.3
2026-05-14 16:35:56.593746,Tan Son Nhat Airport,Linh Trung,22030.4,1467.2
2026-05-14 16:35:58.463592,Thu Thiem Tunnel,Suoi Tien,16089.3,957.6
2026-05-14 16:36:00.436256,High Tech Park,Eastern Bus Station,16815.5,934.9
2026-05-14 16:36:02.279008,High Tech Park,District 1,18893.6,1221.7
2026-05-14 16:36:04.098836,District 5,High Tech Park,22547.7,1479.1
2026-05-14 16:36:05.910691,Suoi Tien,Eastern Bus Station,14796.8,790.7
2026-05-14 16:36:07.742731,Thu Duc,Eastern Bus Station,8049.2,496.1
2026-05-14 16:36:09.564922,District 1,Ben Thanh Market,770.5,85.5
2026-05-14 16:36:11.445585,Linh Trung,District 3,20439.7,1223.9
2026-05-14 16:36:13.272748,Pham Van Dong,Saigon Bridge,6174.9,475
2026-05-14 16:36:15.117612,Hang Xanh,District 5,9278.6,667.8
2026-05-14 16:36:16.936784,Thu Thiem Tunnel,Tan Son Nhat Airport,10629.8,866.8
2026-05-14 16:36:18.777475,Linh Trung,VNU HCM,8147.5,670.1
2026-05-14 16:36:20.611445,Tan Son Nhat Airport,Thu Duc,14349.5,1063.7
2026-05-14 16:36:22.426908,Tan Son Nhat Airport,Suoi Tien,23381.9,1450.3
2026-05-14 16:36:24.359497,High Tech Park,Hang Xanh,15531.1,976.4
2026-05-14 16:36:26.171793,Tan Son Nhat Airport,Thu Thiem Tunnel,10041.6,867.2
2026-05-14 16:36:28.029836,Suoi Tien,Binh Thanh,16429.6,889.6
2026-05-14 16:36:29.837324,Binh Thanh,Tan Son Nhat Airport,8077.6,620.9
2026-05-14 16:36:31.672822,Saigon Bridge,Ben Thanh Market,5718.6,454.5
2026-05-14 16:36:33.522767,Thu Duc,District 3,13903.5,903.3
2026-05-14 16:36:35.407430,District 5,District 1,5848.2,458.1
2026-05-14 16:36:37.275309,VNU HCM,Hang Xanh,16884,1116.7
2026-05-14 16:36:39.086741,VNU HCM,District 1,20246.6,1362
2026-05-14 16:36:40.915979,Hang Xanh,Thu Thiem Tunnel,7172.3,611.9
2026-05-14 16:36:42.771581,Saigon Bridge,VNU HCM,16454.8,1053.9
2026-05-14 16:36:44.614159,High Tech Park,Eastern Bus Station,16815.5,934.9
2026-05-14 16:36:46.436375,Thu Duc,Suoi Tien,6232.2,470.7
2026-05-14 16:36:48.297747,District 3,VNU HCM,21233.4,1391.3
2026-05-14 16:36:50.190383,Eastern Bus Station,Ben Thanh Market,8472.9,595.9
2026-05-14 16:36:52.050383,Suoi Tien,Tan Son Nhat Airport,23072.2,1390.7
2026-05-14 16:36:53.941750,Pham Van Dong,High Tech Park,11903.6,873.5
2026-05-14 16:36:55.827277,Binh Thanh,Pham Van Dong,4452.1,306.4
2026-05-14 16:36:57.663950,District 1,Saigon Bridge,5010.8,397.6
2026-05-14 16:36:59.507071,Hang Xanh,District 3,6164,484.4
2026-05-14 16:37:01.376882,District 5,High Tech Park,22547.7,1479.1
2026-05-14 16:37:03.261794,Ben Thanh Market,Thu Duc,12775.1,850.4
2026-05-14 16:37:05.082576,Linh Trung,Eastern Bus Station,12558.8,698.2
2026-05-14 16:37:06.921504,Ben Thanh Market,Hang Xanh,4855.2,378.2
2026-05-14 16:37:08.805004,Thu Duc,District 3,13903.5,903.3
2026-05-14 16:37:10.717164,Thu Duc,Thu Thiem Tunnel,15531.8,1072.9
2026-05-14 16:37:12.537724,Eastern Bus Station,Pham Van Dong,2003,154.8
2026-05-14 16:37:14.377288,Thu Duc,Saigon Bridge,10364.1,706.7
2026-05-14 16:37:16.232779,Pham Van Dong,Eastern Bus Station,3860,264.4
2026-05-14 16:37:18.046928,Pham Van Dong,Eastern Bus Station,3860,264.4
2026-05-14 16:37:19.852713,Pham Van Dong,Landmark 81,7031.6,548.7
2026-05-14 16:37:21.734979,District 3,District 1,3743.9,294.4
2026-05-14 16:37:23.639602,Hang Xanh,Thu Thiem Tunnel,7172.3,611.9
2026-05-14 16:37:25.467602,District 5,Thu Duc,15610.9,1051
2026-05-14 16:37:27.287027,Suoi Tien,District 3,22677.6,1316.4
2026-05-14 16:37:29.353743,Binh Thanh,Linh Trung,16836.3,956.5
2026-05-14 16:37:31.212761,District 5,Pham Van Dong,10883.1,780.3
2026-05-14 16:37:33.049505,Pham Van Dong,Suoi Tien,10568.3,760.2
2026-05-14 16:37:34.885877,Saigon Bridge,District 1,5022.5,392.7
2026-05-14 16:37:36.729149,Landmark 81,District 3,7786.8,639.8
2026-05-14 16:37:38.590054,Thu Duc,VNU HCM,8960.1,700.2
2026-05-14 16:37:40.443089,Thu Duc,Pham Van Dong,4964.4,378.4
2026-05-14 16:37:42.351517,Suoi Tien,District 5,25792.2,1499.8
2026-05-14 16:37:44.165304,Saigon Bridge,Linh Trung,14370.7,979.3
2026-05-14 16:37:46.979198,Landmark 81,Saigon Bridge,1412,149
